dali_product_id,brand_name,product_name,product_part_number,gtin,DALI Parts
5278,Helvar,Twin Slider Module Stainless Steel,111202D2,05030797800106,"101,103,302"
5280,Helvar,Twin Slider Module Grey,111203D2,05030797800113,"101,103,302"
5175,Artilect Smart Link,SmartLink 1 Channel Gateway - Entry,AGD-MA221DB1,4718008310316,"101,103"
5199,LEDGEAR,L575-250600DB-F,L575-250600DB,769256306174,"101,102,207"
5180,Bridgelux,"Bridgelux Vesta Flex DALI Control Module for LED Driver, Gen 1",BXCS-12D-N2P-01-A,195893348015,"101,102,207,209"
5220,EmCom Technology Inc.,FM014JA8,FM014JA8,4710898080119,"101,103,351"
5196,OSRAM,OTi DALI 25/220-240/700 NFC LP,4062172227698,4062172227698,"101,102,207,251,252,253"
5197,OSRAM,OTI DALI 15/220-240/1A0 NFC LP,4062172227674,4062172227674,"101,102,207,251,252,253"
5198,OSRAM,OTI DALI 40/220-240/1A0 NFC LP,4062172227711,4062172227711,"101,102,207,251,252,253"
5142,ALVIT,DL D/P mini 12 48,AVUEDLDPMINI12480M,8057968030190,"101,102,207"
5192,Ozuno,RAPIX DALI-2 Adaptive Phase Dimmer,DGOZ-DM-400W-01,9355691000466,"101,102,205"
5187,Philips,Xi SR 110W 0.2-1.0A SNEMP 230V C150 sXt,9290 028 596,8719514302846,"101,102,150,207,250,251,252,253"
5188,Philips,Xi SR 75W 0.2-1.0A SNEMP 230V C150 sXt,9290 028 595,8719514302792,"101,102,150,207,250,251,252,253"
5183,TCI,DC SVM 52/300-1400 DALI NFC,151373,8010703876033,"101,102,207,251,252,253"
5190,Entity,1200EN1893-0,1200EN1893-0,8058265680248,"101,102,207"
5104,3AAA,HYL-080DA2100G358GD,6971158940330,6971158940330,"101,102,207"
5119,3AAA,HYL-055DA1400G358GD,6971158940323,6971158940323,"101,102,207"
5160,MOSO,U6-120D172,U6-120D172i,6972911670440,"101,102,207,251,252,253"
5177,Orlight,ORLDALIINTERFACE-12-24-36V,ORLDALIINTERFACE-12-24-36V,5056377700048,"101,102,207"
5101,Inventronics,ESM-680S15ABG,ESM-680S15ABG,00850029729471,"101,102,150,207,250,251,252,253"
5102,Inventronics,ESM-680S560BG,ESM-680S560BG,00850029729495,"101,102,150,207,250,251,252,253"
5103,Inventronics,ESM-680S240BG,ESM-680S240BG,00850029729518,"101,102,150,207,250,251,252,253"
5078,Heinrich Kopp GmbH,PM360-DE-12-DALI-1-ws,828000006,4008224666213,"101,103,303,304"
5134,Dalcnet,DGM02-1248,DGM02-1248,8051597050000,"101,103"
5176,Dalcnet,CBU-MASTER-DALI-IP,CBU-MASTER-DALI-IP,8051597050017,"101,103"
5165,Tridonic,LCI 220/500-1400/300 pD NF h28 PRE4,28004039,9006210777504,"101,102,105,207,250,251,252,253"
5170,Tridonic,EM pLED PRO FX 201 LiFePO4 1W CLIP,89800803,9006210758312,"101,102,202,207,251,252,253"
5171,Tridonic,EM pLED PRO FX 202 LiFePO4 2W CLIP,89800805,9006210758374,"101,102,202,207,251,252,253"
5164,TCI,T-LED 60/80-400 DALI NFC,141180,8010703879379,"101,102,207,251,252,253"
5173,TCI,ATON 38 DALI NFC,151374,8010703874978,"101,102,207,251,252,253"
5174,TCI,ATON 38 DALI NFC BI,151376,8010703874985,"101,102,207,251,252,253"
5172,LOYTEC electronics GmbH,LOY-DALI-SBM1,LOY-DALI-SBM1,4718018520514,"101,102,208"
5158,Inventronics,ESM-680S350BG,ESM-680S350BG,00850029729501,"101,102,150,207,250,251,252,253"
5132,Advance,XI095C275V054VSF2M,929002746313,781087169117,"101,102,150,207,250,251,252,253"
5157,Inventronics,ESM-680S840BG,ESM-680S840BG,00850029729488,"101,102,150,207,250,251,252,253"
5159,Inventronics,ESM-680S170BG,ESM-680S170BG,00850029729525,"101,102,150,207,250,251,252,253"
5106,LEDGEAR,C1020-52550DB-F,C1020-52550DB-F,769256306150,"101,102,207"
5146,Lunatone,DALI-2 Proxy,9010342013898,9010342013898,"101,103"
5111,LEDVANCE,LVED SUP 80/220-240/24 DIM TW,AC38230,4058075739949,"101,102,207,209"
5112,LEDVANCE,LVED SUP 150/220-240/24 DIM TW,AC38231,4058075739963,"101,102,207,209"
5144,Radium,DRIVER DALI 30W/550-750mA IP20,OTDA4031,4003556010833,"101,102,207"
5145,Radium,DRIVER DALI 60W/1100-1500mA IP20,OTDA4032,4003556010840,"101,102,207"
5133,Advance,XI050C140V054VST1,929002739313,781087168394,"101,102,207,250,251,252,253"
5120,Radium,DRIVER DALI 1CH 36W/24V IP20,OTDA4070,4003556010970,"101,102,207"
5121,Radium,DRIVER DALI 1CH 75W/24V IP20,OTDA4071,4003556010987,"101,102,207"
5122,Radium,DRIVER DALI 1CH 150W/24V IP20,OTDA4073,4003556011007,"101,102,207"
5124,Radium,DRIVER DALI 2CH 75W/24V IP20,OTDA4074,4003556011014,"101,102,207,209"
5114,Lumitech,LMU-00-15-V01,LMU-00-15-V01,9010315097054,"101,102,207,209"
5126,LEEDARSON,PDA2-007-0200-C1D1,2024000196,6921369404176,"101,102,207"
5127,LEXIKOS,PDB1-017-0450-C1D1,2024000197,6921369404183,"101,102,207"
5107,Snappy,SDN200-24VL6 200W 24V,SDN200-24VL6,6972383240318,"101,102,207"
5108,Snappy,SDN240-24VL6 240W 24V,SDN240-24VL6,6972383240325,"101,102,207"
5109,Snappy,SDN200-24VL8 200W 24V,SDN200-24VL8,6972383240219,"101,102,207,209"
5110,Snappy,SDN240-24VL8 240W 24V,SDN240-24VL8,6972383240226,"101,102,207,209"
5125,MOSO,S6-600D520,S6-600D520,6972911670433,"101,102,207"
5096,Radium,DRIVER DALI 15W/100-350mA IP20,OTDA4030,4003556010826,"101,102,207"
5091,Radium,DRIVER DALI 1CH 100W/24V IP20,OTDA4072,4003556010994,"101,102,207"
5095,Radium,DRIVER DALI 2CH 150W/24V IP20,OTDA4075,4003556011021,"101,102,207,209"
5099,Delmatic,DALI-2 External Photocell,132D2,5060642780215,"101,103,304"
4995,Delmatic,DALI-2 Multi Discipline PDTH Sensor,164D2-MD,5060642780208,"101,103,303,304"
4989,Fulham,T1A1240035S-10FE,T1A1240035S-10FE,847098048305,"101,102,207"
4990,Fulham,T1A1240060S-22FE,T1A1240060S-22FE,847098048312,"101,102,207"
5098,HYTRONIK,"DALI-2 Constant current LED driver,Max 40W",HED1040/D2,6971185221662,"101,102,207"
5063,HYTRONIK,DALI-2 PIR and daylight sensor,HCD038/PHIR17,6971185221570,"101,103,303,304,351"
5065,Algorab SRL,P5-ZS2,P5_ZS2_D4i,8056209310008,"101,103,351"
5076,Heinrich Kopp GmbH,PM360-DE-30-DALI-1-ws,828002008,4008224666237,"101,103,303,304"
5077,Heinrich Kopp GmbH,PM360-AP-12-DALI-1-ws,828001007,4008224666220,"101,103,303,304"
5082,Tridonic,LC 25/50-350/230 o4a NF h16 EXC4,28004048,9006210779348,"101,102,105,207,251,252,253"
5083,Tridonic,LC 40/75-400/230 o4a NF h16 EXC4,28004049,9006210779386,"101,102,105,207,251,252,253"
5084,Tridonic,LC 60/75-330/330 o4a NF h16 EXC4,28004050,9006210779423,"101,102,105,207,251,252,253"
5092,Megaman,LD233049/da/mc-C0350,LD233049/da/mc-C0350,6923933876235,"101,102,207"
5093,Megaman,LD233066/da/mc-C0550,LD233066/da/mc-C0550,6923933876259,"101,102,207"
5070,Inventronics,EUM-680S15ABG,EUM-680S15ABG,00850029729334,"101,102,150,207,250,251,252,253"
5071,Inventronics,EUM-680S840BG,EUM-680S840BG,00850029729341,"101,102,150,207,250,251,252,253"
5072,Inventronics,EUM-680S560BG,EUM-680S560BG,00850029729358,"101,102,150,207,250,251,252,253"
5073,Inventronics,EUM-680S350BG,EUM-680S350BG,00850029729365,"101,102,150,207,250,251,252,253"
5074,Inventronics,EUM-680S240BG,EUM-680S240BG,00850029729372,"101,102,150,207,250,251,252,253"
5075,Inventronics,EUM-680S170BG,EUM-680S170BG,00850029729389,"101,102,150,207,250,251,252,253"
5066,MinebeaMitsumi,Zhaga NDLM002EU-1,NDLM002EU-1,4573517960243,"101,103,351"
5094,OLFER,CAS-UNI-NEMA-5P-010DA-RL-LX,OLF-028,8445799000008,"101,103,351"
5067,Tridonic,EM pLED PRO FX 201 LiFePO4 1W SCREW,89800804,9006210758343,"101,102,202,207,251,252,253"
5068,Tridonic,LC 60/150-550/230 o4a NF h16 EXC4,28003603,9006210751658,"101,102,105,207,251,252,253"
5064,HYTRONIK,"DALI-2 Constant current LED driver,Max 30W",HED1025/D2,6971185221655,"101,102,207"
4988,Sosen,SS-720VP-56DH,040,6972715530407,"101,102,207"
5006,Snappy,SDL150-24VF6 150W 24V,SDL150-24VF6,6972383240295,"101,102,207"
5020,rutec,DALI-2 DT6 push dimming actuator AC 350-1500mA 50W,80790-V2,4012094808901,"101,102,207"
5011,MOONS’,MU030S105BQI530,MU030S105BQI530,6971481490717,"101,102,207,209"
5027,XAL,UNICO Input Device DALI VAR B ESSENTIAL,000675690,9010399000223,"101,103,303,304"
5022,OSRAM,OT 20/170-240/1A0 4DIM NFC G3 CE,AM41127,4062172218917,"101,102,207,251,252,253"
5024,OSRAM,IT DALI 200/220-240/1A0 E,AM42509,4062172286619,"101,102,207,251,252,253"
5025,OSRAM,IT DALI 240/120-240/1A0 P7,AM42510,4062172286633,"101,102,207,251,252,253"
4983,rutec,DALI-2 DT6 push dimming actuator AC 50W,80781-V2,4012094808819,"101,102,207"
5015,rutec,DALI-2 DT6 push dimming actuator AC 8W 350mA/700mA,80799-V2,4012094808994,"101,102,207"
5021,rutec,DALI-2 DT6 push dimming actuator AC,80795-V2,4012094808956,"101,102,207"
5008,Philips,Xi SR 75W 2:0.3-1.0A SNEMPF C170 sXt,9290 028 272,8719514278523,"101,102,150,207,209,250,251,252,253"
5009,Philips,Xi SR 75W 2:0.3-1.0A SNEMPF C170 sXt,9290 028 272,8719514278523,"101,102,150,207,250,251,252,253"
5012,MOONS’,MU015S070AQI370,MU015S070AQI370,6971481490724,"101,102,207"
4840,3AAA,HYL-021DA0500G097AD,6971158940255,6971158940255,"101,102,207"
5017,OSRAM,OTi DALI 50/220-240/1A4 NFC LP,AM42007,4062172224024,"101,102,207,251,252,253"
5018,OSRAM,OTI DALI 25/220-240/700 NFC I,AM39788,4062172201797,"101,102,207,251,252,253"
5019,OSRAM,OTI DALI 35/220-240/1A0 NFC I,AM39789,4062172201810,"101,102,207,251,252,253"
5007,Feller,DALI-2 Power-Drehgeber,40085.DALI.D2.BSE,7613175052403,"101,103"
5013,Carlo Gavazzi Controls S.p.A.,DALI DRIVER DT8 TW CV 100w 24V,SBBADT8CV24,8054155000486,"101,102,207,209"
5014,Carlo Gavazzi Controls S.p.A.,DALI DRIVER DT8 TW CV 100w 12V,SBBADT8CV12,8054155000479,"101,102,207,209"
5016,GEWISS,Gateway KNX/DALI 64/16 Advanced,GW90873,8034035093272,"101,103"
4994,OSRAM,PL-FLAT-AC-DA-G3 1500-830 230V,4062172209380,4062172209380,"101,102,207,224"
4996,OSRAM,PL-FLAT-AC-DA-G3 1500-840 230V,4062172209403,4062172209403,"101,102,207,224"
5000,Inventronics,ESM-240S350BG,ESM-240S350BG,00850029729419,"101,102,150,207,250,251,252,253"
5001,Inventronics,ESM-240S350BT,ESM-240S350BT,00850029729457,"101,102,150,207,250,251,252,253"
5002,Inventronics,ESM-240S150BG,ESM-240S150BG,00850029729402,"101,102,150,207,250,251,252,253"
5003,Inventronics,ESM-240S105BG,ESM-240S105BG,00850029729396,"101,102,150,207,250,251,252,253"
5004,Inventronics,ESM-240S105BT,ESM-240S105BT,00850029729433,"101,102,150,207,250,251,252,253"
5005,Inventronics,ESM-240S150BT,ESM-240S150BT,00850029729440,"101,102,150,207,250,251,252,253"
4997,Vossloh-Schwabe Deutschland...,ECXd 800.601,187293,04050732502330,"101,102,207"
4998,Vossloh-Schwabe Deutschland...,ECXd 1050.602,187294,04050732502347,"101,102,207"
4986,Heinrich Kopp GmbH,PM360-AP-30-DALI-1-ws,828003009,4008224666244,"101,103,303,304"
4797,Tridonic,EM pLED PRO FX 202 LiFePO4 2W SCREW,89800806,9006210758404,"101,102,202,207,251,252,253"
4992,Theben AG,DALI-Gateway P64 KNX,4940303,4003468491843,"101,103"
4954,Carlo Gavazzi Controls S.p.A.,DALI DRIVER DT8 TW CC 50w,SBBADT8CCT,8030956087055,"101,102,207,209"
4984,Luminans,DALI IP65 45W LED driver,LUM-45DAIP,7350105250163,"101,102,207"
4974,rutec,DALI-2 dimming actuator AC 100.8W,85787-V2,4012094257877,"101,102,207"
4975,rutec,DALI-2 dimming actuator AC 199.2W,85785-V2,4012094257853,"101,102,207"
4976,rutec,DALI-2 dimming actuator AC 300W,85784-V2,4012094257846,"101,102,207"
4977,rutec,DALI-2 dimming actuator AC 400.8W,85783-V2,4012094257839,"101,102,207"
4961,obiWAN®,DCobi-WSIN - DC Internal Control Node,UN120-IN-PS3-D3-MA5-H1,00667619003688,"101,103,351"
4960,obiWAN®,DCobi-WSZG - DC Zhaga Smart Photocell,UN320-SP-PS3-D3-MA5-H3,00667619003671,"101,103,351"
4953,OSRAM,OT 200/170-240/1A0 4DIM NFC G3 CE,4062172219105,4062172219105,"101,102,207,251,252,253"
4844,Beckhoff,KL6821 DALI/DALI-2 multi-master and power supply,KL6821,7629999923850,"101,103"
4956,Eelectron,IC02D01DAL KNX-DALI TW 2CH Gateway,IC02D01DAL,8054144522234,"101,103"
4951,energetic,ECD37WCC0500-0950 DL4,ECD37WCC0500-0950 DL4,6923933821082,"101,102,207"
4884,flex7,MESH7 Plug-in Control Module,MCM/DFE,5060951450007,"101,103"
4950,Philips,XiFP 330W 2:0.2-0.75A SNDAE 230V C240sXt,9290034097,8719514415294,"101,102,207,251,252,253"
4868,Helvar,Twin Slider Module,111D2,05030797801110,"101,103,302"
4946,Helvar,Single Slider Module,110D2,05030797801103,"101,103,302"
4947,Helvar,Mini Input Unit,444D2,05030797804449,"101,103,301"
4871,LiFud,LF-GSD150YV024BII,00745560779415,00745560779415,"101,102,207"
4857,LEDVANCE,LVED SUP 26/220-240/700 DIM TW,AC379050055,4058075729520,"101,102,207,209"
4858,LEDVANCE,LVED SUP 44/220-240/1050 DIM TW,AC379060055,4058075729506,"101,102,207,209"
4869,EUCHIPS,UWP320D-1M24V,UWP320D-1M24V,6971945900509,"101,102,207"
4864,Simon,LED power supply,SP50-1200,6938517417452,"101,102,207"
4945,Duemmegi,DLRL 2-Relay Output Module,D2007,8053879660037,"101,102,208"
4845,LOYTEC electronics GmbH,L-DALI-PD1,L-DALI-PD1,4710901730642,"101,102,205"
4866,LiFud,LF-GSD150YV024AII,00745560779408,00745560779408,"101,102,207,209"
4861,Tridonic,LC 28/300-700/42 o4a NF SC EXC3,28004042,9006210778853,"101,102,207,251,252,253"
4862,Tridonic,LC 14/100-400/42 o4a NF SC EXC3,28004041,9006210778815,"101,102,207,251,252,253"
4863,Tridonic,LC 38/650-1050/42 o4a NF SC EXC3,28004043,9006210778921,"101,102,207,251,252,253"
4837,3AAA,HYL-030DA0700G097AD,6971158940248,6971158940248,"101,102,207"
4848,Inventronics,ESM-240S670BG,ESM-240S670BG,00850029729426,"101,102,150,207,250,251,252,253"
4849,Inventronics,ESM-240S670BT,ESM-240S670BT,00850029729464,"101,102,150,207,250,251,252,253"
4850,Inventronics,EUM-075S105BT-UE01,EUM-075S105BT-UE01,00850029729631,"101,102,150,207,250,251,252,253"
4799,Lunatone,EnOcean DALI-2 MC,9010342013836,9010342013836,"101,103,301"
4846,STEINEL,IR Quattro HD-2 DALI-2 IPD ECO UP,067403,4007841067403,"101,103,303,304"
4847,STEINEL,IR Quattro HD-2 DALI-2 IPD UP,064372,4007841064372,"101,103,303,304"
4841,Luminans,DALI DT8 45W LED driver,LUM-45DT8,7350105250156,"101,102,207,209"
4838,STEINEL,IR Quattro HD-2 DALI-2 IPD AP,064389,4007841064389,"101,103,303,304"
4839,STEINEL,IR Quattro HD-2 DALI-2 IPD ECO AP,067397,4007841067397,"101,103,303,304"
4835,OSRAM,OTI DALI 35/220-240/1A0 NFC TW,4062172123501,4062172123501,"101,102,207,251,252,253"
4836,OSRAM,OTI DALI 35/220-240/1A0 NFC TW,4062172123501,4062172123501,"101,102,207,251,252,253"
4830,STEINEL,Hallway DALI-2 IPD UP,064532,4007841064532,"101,103,303,304"
4832,aLED,ALCV100-024-67-DALI,ALCV100-024-67-DALI,6430079480054,"101,102,207"
4833,aLED,ALCV400-024-67-DALI,ALCV400-024-67-DALI,6430079480061,"101,102,207"
4826,GlacialPower,GP-CVM600P-24VD2,GP-CVM600P-24VD2,4711605054935,"101,102,207"
4825,MOONS’,PU030S150AQI350,PU030S150AQI350,6971481490670,"101,102,207"
4815,3AAA,HYL-045DA1050G130AD,6971158940224,6971158940224,"101,102,207"
4794,Theben AG,theRonda P360 DALI-2 HCL,2080095,4003468200391,"101,103"
4813,MOONS’,PU012S105AQI350,PU012S105AQI350,6971481490700,"101,102,207"
4806,TCI,ASTRO 40W/350-1050 2PN,145030,8010703879645,"101,102,207"
4807,TCI,ASTRO 80W/350-1050 2PN,145031,8010703879652,"101,102,207"
4808,TCI,ASTRO 120W/350-1050 2PN,145032,8010703879669,"101,102,207"
4809,TCI,ASTRO 165W/350-1050 2PN,145033,8010703879676,"101,102,207"
4810,TCI,ASTRO 200W/350-1050 2PN,145034,8010703879683,"101,102,207"
4814,EUCHIPS,EULP35D-1WMC-0,EULP35D-1WMC-0,6971945900387,"101,102,207"
4614,Self,LED POWER SUPPLY,SLD23-600IBD-UN,6954749100207,"101,102,207"
4617,Self,LED POWER SUPPLY,SLD45-1150IBD-UN,6954749100214,"101,102,207"
4793,Intesis,INBACDAL0640500,INBACDAL0640500,8437009191088,"101,103"
4798,Intesis,INMBSDAL0640500,INMBSDAL0640500,8437009191095,"101,103"
4664,Vossloh-Schwabe Deutschland...,ECXd 2700.432,4050732460562,4050732460562,"101,102,207,209"
4795,Vossloh-Schwabe Deutschland...,ECXd 2400.431,4050732460524,4050732460524,"101,102,207,209"
4615,Self,LED POWER SUPPLY,SLD35-200IBD-EU,6954749100221,"101,102,207"
4621,Self,LED POWER SUPPLY,SLD50-280IBD-EU,6954749100238,"101,102,207"
4623,Self,LED POWER SUPPLY,SLD200-24VFD-EU,6954749100245,"101,102,207"
4624,Self,LED POWER SUPPLY,SLD150-24VFD-EU,6954749100269,"101,102,207"
4625,Self,LED POWER SUPPLY,SLD200-48VFD-EU,6954749100252,"101,102,207"
4626,Self,LED POWER SUPPLY,SLD150-48VFD-EU,6954749100276,"101,102,207"
4755,Sunricher,SRP-2305-9CC,SRP-2305-9CC,6971542120072,"101,102,207"
4756,Sunricher,SRP-2305-9CC350-700,SRP-2305-9CC350-700,6971542120133,"101,102,207"
4757,Sunricher,SRP-2305-10CC100-500,SRP-2305-10CC100-500,6971542120089,"101,102,207"
4758,Sunricher,SRP-TRIAC-10CC,SRP-TRIAC-10CC,6971542120485,"101,102,207"
4761,Sunricher,SRP-2305-12CC100-700,SRP-2305-12CC100-700,6971542120140,"101,102,207"
4763,Sunricher,SRP-2305-15CC100-700,SRP-2305-15CC100-700,6971542120102,"101,102,207"
4765,Sunricher,SRP-2305-12-30CV,SRP-2305-12-30CV,6971542120225,"101,102,207"
4766,Sunricher,SRP-2305-24-30CV,SRP-2305-24-30CV,6971542120232,"101,102,207"
4767,Sunricher,SRP-2305-24-30CVT,SRP-2305-24-30CVT,6971542120560,"101,102,207"
4768,Sunricher,SRP-TRIAC-24-30CV,SRP-TRIAC-24-30CV,6971542120379,"101,102,207"
4769,Sunricher,30W DT8 TW CC SRP-2309-30CCT250-1000,SRP-2309-30CCT250-1000,6971542120980,"101,102,207,209"
4770,Sunricher,SRP-2305-30CC250-1000,SRP-2305-30CC250-1000,6971542120997,"101,102,207"
4771,Sunricher,SRPL-2305-30CC,SRPL-2305-30CC,6971542120263,"101,102,207"
4772,Sunricher,SRP-TRIAC-24-50CV,SRP-TRIAC-24-50CV,6971542120386,"101,102,207"
4773,Sunricher,SRP-TRIAC-50CC(4 in 1),SRP-TRIAC-50CC4 in 1,6971542121857,"101,102,207"
4775,Sunricher,SRP-2305-50CC850-1500,SRP-2305-50CC850-1500,6971542120973,"101,102,207"
4776,Sunricher,SRPL-2305-75CC,SRPL-2305-75CC,6971542120515,"101,102,207"
4777,Sunricher,75W DT8 TW CC SRP-2309-75CCT700-1500,SRP-2309-75CCT700-1500,6971542120904,"101,102,207,209"
4778,Sunricher,SRP-2305-75CC700-1500,SRP-2305-75CC700-1500,6971542120911,"101,102,207"
4779,Sunricher,75w DT8 TW CC SRP-2309-75CCT,SRP-2309-75CCT,6971542120591,"101,102,207,209"
4780,Sunricher,SRP-2305-12-100CVF,SRP-2305-12-100CVF,6971542120355,"101,102,207"
4781,Sunricher,SRPC-TRIAC-24-100CV,SRPC-TRIAC-24-100CV,6971542121840,"101,102,207"
4782,Sunricher,SRP-2305-24-100LCV,SRP-2305-24-100LCV,6971542120478,"101,102,207"
4783,Sunricher,100w DT8 TW CV SRP-2309-24-100CVF,SRP-2309-24-100CVF,6971542120683,"101,102,207,209"
4784,Sunricher,SRP-2305-24-100CV,SRP-2305-24-100CV,6971542120492,"101,102,207"
4785,Sunricher,SRPC-2309PRO-24-100CVF,SRPC-2309PRO-24-100CVF,6971542120928,"101,102,207,209"
4786,Sunricher,SRP-2305-24-120CVF,SRP-2305-24-120CVF,6971542120362,"101,102,207"
4787,Sunricher,SRP-2309-24-120CVF,SRP-2309-24-120CVF,6971542120393,"101,102,207,209"
4788,Sunricher,SRP-2305-24-150LCV,SRP-2305-24-150LCV,6971542120461,"101,102,207"
4789,Sunricher,SRPC-2305-150CCF,SRPC-2305-150CCF,6971542120751,"101,102,207"
4790,Sunricher,SRPC-2305-24-200CVF,SRPC-2305-24-200CVF,6971542120768,"101,102,207"
4791,Sunricher,SRPC-TRIAC-24-200CV,SRPC-TRIAC-24-200CV,6971542121833,"101,102,207"
4792,Sunricher,SRP-2305-12-50CV,SRP-2305-12-50CV,6971542120249,"101,102,207"
4759,Synapse,ZHA‐S1,ZHAS1,0860005869343,"101,103,351"
4754,GlacialPower,GP-CVM400P-24VD2,GP-CVM400P-24VD2,4711605054898,"101,102,207"
4705,Lunatone,KNX 4 DALI,9010342013850,9010342013850,"101,103"
4694,B.E.G.,PD4N-M-DACO-1C DALI-2,93463,4007529934638,"101,103"
4695,B.E.G.,PD2N-M-DACO-1C DALI-2,93455,4007529934553,"101,103"
4696,B.E.G.,PD4N-M-DACO DALI-2,93460,4007529934607,"101,103"
4697,B.E.G.,PD2N-M-DACO DALI-2,93452,4007529934522,"101,103"
4760,Sunricher,DT8 TW 10W CC SRP-2309-10CCT100-500,SRP-2309-10CCT100-500,6971542120508,"101,102,207,209"
4762,Sunricher,DT8 TW 15W SRP-2309-15CCT100-700,SRP-2309-15CCT100-700,6971542120126,"101,102,207,209"
4774,Sunricher,50w DT8 TW CC SRP-2309-50CCT850-1500,SRP-2309-50CCT850-1500,6971542120966,"101,102,207,209"
4640,Philips,Xi SR 165W 0.2-1.0A SNEMP 230V C170 sXt,9290033896,8719514390140,"101,102,150,207,250,251,252,253"
4751,OSRAM,OTI DALI 50/220-240/1A4 NFC TW,4062172123525,4062172123525,"101,102,207,251,252,253"
4752,OSRAM,OTI DALI 50/220-240/1A4 NFC TW,4062172123525,4062172123525,"101,102,207,251,252,253"
4716,EAGLERISE,Mini-DALI-2 Dimming 60W LED Driver_FSS-60-1400 DALI-2 LD1,FSS-60-1400 DALI-2 LD1,6937220701070,"101,102,207"
4717,EAGLERISE,FLS-DALI-2 Dimming 60w LED Driver_FLS-60-1400 DALI-2 LA1,FLS-60-1400 DALI-2 LA1,6937220700998,"101,102,207"
4718,EAGLERISE,2L2N_DALI-2 Dimming 44W LED Driver_FLS-44-1050 DALI-2 LS1,FLS-44-1050 DALI-2 LS1,6937220701018,"101,102,207"
4719,EAGLERISE,FLS-DALI-2 Dimming 25W LED Driver_FLS-25-700 DALI-2 LA1,FLS-25-700 DALI-2 LA1,6937220700974,"101,102,207"
4720,EAGLERISE,2L2N_DALI-2 Dimming 60W LED Driver_FLS-60-1400 DALI-2 LS1,FLS-60-1400 DALI-2 LS1,6937220701025,"101,102,207"
4724,EAGLERISE,26W MINI DALI Dimming LED Driver_FLS-26-700 DALI-2 LD1,FLS-26-700 DALI-2 LD1,6937220700943,"101,102,207"
4730,EAGLERISE,FLS-DALI-2 Dimming 40W LED Driver_FLS-40-1050 DALI-2 LA1,FLS-40-1050 DALI-2 LA1,6937220700981,"101,102,207"
4731,EAGLERISE,44W MINI DALI-2 Dimming LED Driver_FLS-44-1050 DALI-2 LD1,FLS-44-1050 DALI-2 LD1,6937220700950,"101,102,207"
4567,JUNG,DALI-Drehsteuergerät TW,1740DSTE,4011377206540,"101,103"
4670,aLED,ALCC010-00350-042-DALI,ALCC010-00350-042-DALI,6430079480009,"101,102,207"
4674,aLED,ALCC040-01200-042-DALI,ALCC040-01200-042-DALI,6430079480047,"101,102,207"
4711,Inventronics,ESM-320S105BG,ESM-320S105BG,00850029729235,"101,102,150,207,250,251,252,253"
4712,Inventronics,ESM-320S105BT,ESM-320S105BT,00850029729280,"101,102,150,207,250,251,252,253"
4747,Inventronics,ESM-320S150BG,ESM-320S150BG,00850029729242,"101,102,150,207,250,251,252,253"
4748,Inventronics,ESM-320S150BT,ESM-320S150BT,00850029729297,"101,102,150,207,250,251,252,253"
4691,LiFud,LF-FHB120YK,00745560779378,00745560779378,"101,102,207"
4713,LiFud,LF-FHB240YK,00745560779392,00745560779392,"101,102,207"
4715,STEINEL,PC4-DALI-2,082123,4007841082123,"101,103,301"
4749,GlacialPower,GP-CVM300P-24VD2,GP-CVM300P-24VD2,4711605054850,"101,102,207"
4692,HYTRONIK,DALI-2 PIR and daylight sensor,HIR23/D2,6971185221563,"101,103,303,304"
4708,OSRAM,2D1 3623215-15D040,2D1 3623215-15D040,4062172174275,"101,102,207"
4709,OSRAM,2D1 3623216-25D040,2D1 3623216-25D040,4062172174299,"101,102,207"
4710,OSRAM,2D1 3623217-40D040,2D1 3623217-40D040,4062172174312,"101,102,207"
4706,LiFud,LF-FHB200YK,00745560779385,00745560779385,"101,102,207"
4698,B.E.G.,PD4-M-DACO-GH-SM DALI-2,93469,4007529934690,"101,103"
4699,B.E.G.,PD9-M-DACO-FC DALI-2,93470,4007529934706,"101,103"
4700,B.E.G.,PD11-M-DACO-FLAT-FC DALI-2,93459,4007529934591,"101,103"
4701,B.E.G.,PD4-CAS-GH DALI-2,93471,4007529934713,"101,103"
4703,EUCHIPS,EULP20D-1WMC-0,EULP20D-1WMC-0,6971945900370,"101,102,207"
4704,EUCHIPS,EULP65D-1HMC-0,EULP65D-1HMC-0,6971945900394,"101,102,207"
4690,Synapse,DIM10-087-06,DIM10-087-06,0860005869305,"101,103,351"
4702,Synapse,DIM10-087-06-FW,DIM10-087-06-FW,0860005869329,"101,103,351"
4585,JUNG,Power-DALI-Drehsteuergerät TW,1741DSTE,4011377206588,"101,103"
4671,aLED,ALCC010-00700-021-DALI,ALCC010-00700-021-DALI,6430079480016,"101,102,207"
4672,aLED,ALCC020-00700-045-DALI,ALCC020-00700-045-DALI,6430079480023,"101,102,207"
4673,aLED,ALCC040-00850-048-DALI,ALCC040-00850-048-DALI,6430079480030,"101,102,207"
4647,Inventronics,ESM-320S250BT,ESM-320S250BT,00850029729303,"101,102,150,207,250,251,252,253"
4648,Inventronics,ESM-320S250BG,ESM-320S250BG,00850029729259,"101,102,150,207,250,251,252,253"
4676,Inventronics,ESM-320S760BG,ESM-320S760BG,00850029729273,"101,102,150,207,250,251,252,253"
